file_path,mask_path,origin_dataset,data_type,doi,dataset_link,paper_link,license,forgery_metadata
cleaning_using_bf/images/00427.png,cleaning_using_bf/masks/00427_gt.png,Recod.ai Scientific Image Integrity Dataset,Microscopy,10.1007/s11948-022-00391-4,https://github.com/phillipecardenuto/rsiil,https://link.springer.com/article/10.1007/s11948-022-00391-4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 256, 'width': 256, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/00427.png'}}"
cleaning_using_bf/images/00048.png,cleaning_using_bf/masks/00048_gt.png,Recod.ai Scientific Image Integrity Dataset,Microscopy,10.1007/s11948-022-00391-4,https://github.com/phillipecardenuto/rsiil,https://link.springer.com/article/10.1007/s11948-022-00391-4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 256, 'width': 256, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/00048.png'}}"
random_copy_move/images/IMG_3836.JPG,random_copy_move/masks/IMG_3836.JPG,Maize Cobs Dataset,Body Images,10.1186/s13007-021-00787-6,https://datasetninja.com/maize-cobs,https://doi.org/10.1186/s13007-021-00787-6,CC BY-NC 2.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 2592, 'width': 3888, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/IMG_3836.JPG'}}"
random_copy_move/images/Mar24bS2C1R3_VLPAGr_200x_y.png,random_copy_move/masks/Mar24bS2C1R3_VLPAGr_200x_y.png,Fluorescent Neuronal Cells,Fluorescencent Microscopy,10.6092/unibo/amsacta/6706,https://amsacta.unibo.it/id/eprint/6706/,https://www.nature.com/articles/s41598-021-01929-5#Sec4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 1200, 'width': 1600, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/Mar24bS2C1R3_VLPAGr_200x_y.png'}}"
random_copy_move/images/00414.png,random_copy_move/masks/00414_gt.png,Recod.ai Scientific Image Integrity Dataset,Microscopy,10.1007/s11948-022-00391-4,https://github.com/phillipecardenuto/rsiil,https://link.springer.com/article/10.1007/s11948-022-00391-4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 256, 'width': 320, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/00414.png'}}"
random_copy_move/images/01911.png,random_copy_move/masks/01911_gt.png,Recod.ai Scientific Image Integrity Dataset,Microscopy,10.1007/s11948-022-00391-4,https://github.com/phillipecardenuto/rsiil,https://link.springer.com/article/10.1007/s11948-022-00391-4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 512, 'width': 512, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/01911.png'}}"
random_copy_move/images/39_y.png,random_copy_move/masks/39_y.png,Fluorescent Neuronal Cells,Fluorescencent Microscopy,10.6092/unibo/amsacta/6706,https://amsacta.unibo.it/id/eprint/6706/,https://www.nature.com/articles/s41598-021-01929-5#Sec4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 1200, 'width': 1600, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/39_y.png'}}"
cleaning_using_bf/images/00456.png,cleaning_using_bf/masks/00456_gt.png,Recod.ai Scientific Image Integrity Dataset,Microscopy,10.1007/s11948-022-00391-4,https://github.com/phillipecardenuto/rsiil,https://link.springer.com/article/10.1007/s11948-022-00391-4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 256, 'width': 256, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/00456.png'}}"
cleaning_using_bf/images/TCGA-KK-A6E0-01Z-00-DX1-5.tif,cleaning_using_bf/masks/TCGA-KK-A6E0-01Z-00-DX1-5.png,MoNuSAC 2020,Microscopy,10.1109/TMI.2021.3085712,https://monusac-2020.grand-challenge.org/Data/,https://ieeexplore.ieee.org/abstract/document/9446924?casa_token=RVD5ZjFPUJwAAAAA:WqR-dWkLchFwwdtKJGo7GQwwylvOOL6cM796VDb6CDnprbLCYtcm-oMp-0W3MfHiub-Ot0Ab-g,CC BY-NC-SA 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 488, 'width': 586, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/TCGA-KK-A6E0-01Z-00-DX1-5.tif'}}"
cleaning_using_bf/images/1092257_1578644_1_Blots.png,cleaning_using_bf/masks/1092257_1578644_1_Blots.png,Recod.a Western Blots Collection,Western Blots,10.1371/journal.pone.0101624,---,https://plos.figshare.com/articles/figure/_Western_blotting_and_QPCR_assay_of_HSP_70_expression_around_the_DBS_passages_/1092257,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 212, 'width': 1282, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/1092257_1578644_1_Blots.png'}}"
cleaning_using_bf/images/fc2851e6d3.png,cleaning_using_bf/masks/fc2851e6d3.png,Electron Microscopy Particle Segmentation (EMPS),Electron Microscopy,10.1021/acs.jcim.0c01455,https://github.com/by256/emps/tree/main,https://pubs.acs.org/doi/10.1021/acs.jcim.0c01455,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 514, 'width': 512, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/fc2851e6d3.png'}}"
random_copy_move/images/00379.png,random_copy_move/masks/00379_gt.png,Recod.ai Scientific Image Integrity Dataset,Microscopy,10.1007/s11948-022-00391-4,https://github.com/phillipecardenuto/rsiil,https://link.springer.com/article/10.1007/s11948-022-00391-4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 512, 'width': 640, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/00379.png'}}"
cleaning_using_bf/images/TCGA-55-1594-01Z-00-DX1_005.tif,cleaning_using_bf/masks/TCGA-55-1594-01Z-00-DX1_005.png,MoNuSAC 2020,Microscopy,10.1109/TMI.2021.3085712,https://monusac-2020.grand-challenge.org/Data/,https://ieeexplore.ieee.org/abstract/document/9446924?casa_token=RVD5ZjFPUJwAAAAA:WqR-dWkLchFwwdtKJGo7GQwwylvOOL6cM796VDb6CDnprbLCYtcm-oMp-0W3MfHiub-Ot0Ab-g,CC BY-NC-SA 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 512, 'width': 512, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/TCGA-55-1594-01Z-00-DX1_005.tif'}}"
random_copy_move/images/791401_1194515_23_Blots.png,random_copy_move/masks/791401_1194515_23_Blots.png,Recod.a Western Blots Collection,Western Blots,10.1371/journal.pone.0074741,---,https://plos.figshare.com/articles/figure/_Detection_of_HIF1_945_in_response_to_Serdemetan_treatment_/791401,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 91, 'width': 593, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/791401_1194515_23_Blots.png'}}"
cleaning_using_bf/images/01907.png,cleaning_using_bf/masks/01907_gt.png,Recod.ai Scientific Image Integrity Dataset,Microscopy,10.1007/s11948-022-00391-4,https://github.com/phillipecardenuto/rsiil,https://link.springer.com/article/10.1007/s11948-022-00391-4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 512, 'width': 512, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/01907.png'}}"
random_copy_move/images/TCGA-E2-A154-01Z-00-DX1_1.tif,random_copy_move/masks/TCGA-E2-A154-01Z-00-DX1_1.png,MoNuSAC 2020,Microscopy,10.1109/TMI.2021.3085712,https://monusac-2020.grand-challenge.org/Data/,https://ieeexplore.ieee.org/abstract/document/9446924?casa_token=RVD5ZjFPUJwAAAAA:WqR-dWkLchFwwdtKJGo7GQwwylvOOL6cM796VDb6CDnprbLCYtcm-oMp-0W3MfHiub-Ot0Ab-g,CC BY-NC-SA 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 475, 'width': 469, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/TCGA-E2-A154-01Z-00-DX1_1.tif'}}"
random_copy_move/images/00277.png,random_copy_move/masks/00277_gt.png,Recod.ai Scientific Image Integrity Dataset,Microscopy,10.1007/s11948-022-00391-4,https://github.com/phillipecardenuto/rsiil,https://link.springer.com/article/10.1007/s11948-022-00391-4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 520, 'width': 696, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/00277.png'}}"
random_copy_move/images/TCGA-69-7760-01Z-00-DX1_001.tif,random_copy_move/masks/TCGA-69-7760-01Z-00-DX1_001.png,MoNuSAC 2020,Microscopy,10.1109/TMI.2021.3085712,https://monusac-2020.grand-challenge.org/Data/,https://ieeexplore.ieee.org/abstract/document/9446924?casa_token=RVD5ZjFPUJwAAAAA:WqR-dWkLchFwwdtKJGo7GQwwylvOOL6cM796VDb6CDnprbLCYtcm-oMp-0W3MfHiub-Ot0Ab-g,CC BY-NC-SA 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 512, 'width': 512, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/TCGA-69-7760-01Z-00-DX1_001.tif'}}"
random_copy_move/images/62594342ac.png,random_copy_move/masks/62594342ac.png,Electron Microscopy Particle Segmentation (EMPS),Electron Microscopy,10.1021/acs.jcim.0c01455,https://github.com/by256/emps/tree/main,https://pubs.acs.org/doi/10.1021/acs.jcim.0c01455,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 512, 'width': 914, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/62594342ac.png'}}"
random_copy_move/images/1615580_2596167_3_Blots.png,random_copy_move/masks/1615580_2596167_3_Blots.png,Recod.a Western Blots Collection,Western Blots,10.1371/journal.pntd.0004190,---,https://plos.figshare.com/articles/figure/_The_sensitivity_of_primer_sets_for_amplification_tested_with_10_fold_serial_dilutions_of_Sporothrix_spp_DNA_/1615580,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 90, 'width': 1169, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/1615580_2596167_3_Blots.png'}}"
cleaning_using_bf/images/01908.png,cleaning_using_bf/masks/01908_gt.png,Recod.ai Scientific Image Integrity Dataset,Microscopy,10.1007/s11948-022-00391-4,https://github.com/phillipecardenuto/rsiil,https://link.springer.com/article/10.1007/s11948-022-00391-4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 512, 'width': 512, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/01908.png'}}"
cleaning_using_bf/images/9d2e813224.png,cleaning_using_bf/masks/9d2e813224.png,Electron Microscopy Particle Segmentation (EMPS),Electron Microscopy,10.1021/acs.jcim.0c01455,https://github.com/by256/emps/tree/main,https://pubs.acs.org/doi/10.1021/acs.jcim.0c01455,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 512, 'width': 545, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/9d2e813224.png'}}"
cleaning_using_bf/images/f0522acde8.png,cleaning_using_bf/masks/f0522acde8.png,Electron Microscopy Particle Segmentation (EMPS),Electron Microscopy,10.1021/acs.jcim.0c01455,https://github.com/by256/emps/tree/main,https://pubs.acs.org/doi/10.1021/acs.jcim.0c01455,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 512, 'width': 679, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/f0522acde8.png'}}"
random_copy_move/images/01947.png,random_copy_move/masks/01947_gt.png,Recod.ai Scientific Image Integrity Dataset,Microscopy,10.1007/s11948-022-00391-4,https://github.com/phillipecardenuto/rsiil,https://link.springer.com/article/10.1007/s11948-022-00391-4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 512, 'width': 512, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/01947.png'}}"
cleaning_using_bf/images/854de5be19.png,cleaning_using_bf/masks/854de5be19.png,Electron Microscopy Particle Segmentation (EMPS),Electron Microscopy,10.1021/acs.jcim.0c01455,https://github.com/by256/emps/tree/main,https://pubs.acs.org/doi/10.1021/acs.jcim.0c01455,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 519, 'width': 512, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/854de5be19.png'}}"
random_copy_move/images/Mar19bS1C5R3_DMl_200x_y.png,random_copy_move/masks/Mar19bS1C5R3_DMl_200x_y.png,Fluorescent Neuronal Cells,Fluorescencent Microscopy,10.6092/unibo/amsacta/6706,https://amsacta.unibo.it/id/eprint/6706/,https://www.nature.com/articles/s41598-021-01929-5#Sec4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 1200, 'width': 1600, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/Mar19bS1C5R3_DMl_200x_y.png'}}"
cleaning_using_bf/images/a1e18db01a.png,cleaning_using_bf/masks/a1e18db01a.png,Electron Microscopy Particle Segmentation (EMPS),Electron Microscopy,10.1021/acs.jcim.0c01455,https://github.com/by256/emps/tree/main,https://pubs.acs.org/doi/10.1021/acs.jcim.0c01455,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 512, 'width': 678, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/a1e18db01a.png'}}"
cleaning_using_bf/images/00258.png,cleaning_using_bf/masks/00258_gt.png,Recod.ai Scientific Image Integrity Dataset,Microscopy,10.1007/s11948-022-00391-4,https://github.com/phillipecardenuto/rsiil,https://link.springer.com/article/10.1007/s11948-022-00391-4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 256, 'width': 256, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/00258.png'}}"
cleaning_using_bf/images/6916544_12659543_6_Blots.png,cleaning_using_bf/masks/6916544_12659543_6_Blots.png,Recod.a Western Blots Collection,Western Blots,10.1186/s13072-018-0213-1,---,https://springernature.figshare.com/articles/figure/MOESM3_of_EZH2_promotes_DNA_replication_by_stabilizing_interaction_of_POL_and_PCNA_via_methylation-mediated_PCNA_trimerization/6916544,CC BY + CC0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 121, 'width': 578, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/6916544_12659543_6_Blots.png'}}"
cleaning_using_bf/images/TCGA-DW-7841-01Z-00-DX1_3.tif,cleaning_using_bf/masks/TCGA-DW-7841-01Z-00-DX1_3.png,MoNuSAC 2020,Microscopy,10.1109/TMI.2021.3085712,https://monusac-2020.grand-challenge.org/Data/,https://ieeexplore.ieee.org/abstract/document/9446924?casa_token=RVD5ZjFPUJwAAAAA:WqR-dWkLchFwwdtKJGo7GQwwylvOOL6cM796VDb6CDnprbLCYtcm-oMp-0W3MfHiub-Ot0Ab-g,CC BY-NC-SA 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 424, 'width': 375, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/TCGA-DW-7841-01Z-00-DX1_3.tif'}}"
cleaning_using_bf/images/99eb4bad25.png,cleaning_using_bf/masks/99eb4bad25.png,Electron Microscopy Particle Segmentation (EMPS),Electron Microscopy,10.1021/acs.jcim.0c01455,https://github.com/by256/emps/tree/main,https://pubs.acs.org/doi/10.1021/acs.jcim.0c01455,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 512, 'width': 512, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/99eb4bad25.png'}}"
